Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
0.972222222,CNR2906215485,Canceled by Driver,CID904149,Prime SUV,KR Puram,Tumkur Road,,,,Personal & Car related issue,,,169,,0,,,
0.747916667,CNR6313310701,Success,CID933126,Prime Plus,Padmanabhanagar,Rajajinagar,105,135,,,No,,972,UPI,21,4.5,4.5,
0.850694444,CNR9598418860,Success,CID773588,Bike,BTM Layout,Jayanagar,49,40,,,No,,242,UPI,7,3.3,4,
0.988194444,CNR3845063968,Success,CID179806,Prime Plus,Yelahanka,Kammanahalli,147,140,,,No,,1335,Cash,43,3.8,4.8,
0.307638889,CNR7097090401,Success,CID247255,eBike,JP Nagar,Chickpet,224,120,,,No,,325,Cash,36,3.4,4.4,
0.415277778,CNR6385345784,Success,CID795352,Prime SUV,Hosur Road,Kadugodi,77,55,,,No,,280,UPI,14,4.6,3.1,
0.040972222,CNR7864924467,Canceled by Customer,CID205308,eBike,Basavanagudi,Vijayanagar,,,Driver asked to cancel,,,,935,,0,,,
0.5375,CNR5228786960,Driver Not Found,CID263459,Prime SUV,Marathahalli,Cox Town,,,,,,,476,,0,,,
0.749305556,CNR2443937320,Canceled by Driver,CID832102,Auto,Sarjapur Road,JP Nagar,,,,Customer related issue,,,152,,0,,,
0.338194444,CNR1881695643,Success,CID298455,Prime Plus,JP Nagar,Hosur Road,77,135,,,No,,236,UPI,17,4.8,4,
0.090972222,CNR4942877615,Success,CID720094,Mini,Magadi Road,Kammanahalli,77,80,,,No,,328,Cash,16,4.1,5,
0.702083333,CNR3373281151,Success,CID130468,eBike,Magadi Road,JP Nagar,84,105,,,Yes,Other Issue,416,Cash,22,3.8,3.3,
0.885416667,CNR5057129086,Success,CID516644,Mini,Chamarajpet,Peenya,252,110,,,No,,232,UPI,25,4.8,4.5,
0.727777778,CNR8853165726,Success,CID407115,Prime Sedan,Mysore Road,Malleshwaram,301,85,,,No,,217,Cash,1,4.3,3,
0.304166667,CNR9379438076,Driver Not Found,CID145317,Prime Plus,Yelahanka,Devanahalli,,,,,,,155,,0,,,
0.274305556,CNR9777006735,Success,CID158559,Prime SUV,Chamarajpet,Hulimavu,42,115,,,No,,360,Cash,34,3.6,4.1,
0.284722222,CNR1572931585,Success,CID973425,Prime Sedan,Bellandur,Bellandur,196,65,,,No,,1440,Cash,3,4.3,4.7,
0.605555556,CNR9209654253,Success,CID654985,Auto,KR Puram,Rajarajeshwari Nagar,98,135,,,No,,510,Cash,17,3.3,4.6,
0.232638889,CNR5833449234,Canceled by Customer,CID370785,Prime Plus,Kammanahalli,Chickpet,,,Change of plans,,,,699,,0,,,
0.459722222,CNR5082578432,Success,CID929825,Bike,Mysore Road,Koramangala,140,105,,,No,,122,UPI,24,4.9,3.1,
0.902083333,CNR4102372002,Success,CID421424,Prime Sedan,HSR Layout,Tumkur Road,196,105,,,No,,339,Cash,37,4.8,3.9,
0.698611111,CNR7927516464,Success,CID523695,Auto,Varthur,Hulimavu,105,120,,,Yes,Customer Demand,583,Cash,15,3.6,4.8,
0.118055556,CNR9405662290,Success,CID584890,Bike,Kengeri,Hulimavu,84,55,,,No,,2074,Cash,14,4.6,4.9,
0.070833333,CNR6685863254,Canceled by Customer,CID975277,Prime Plus,Vijayanagar,Whitefield,,,Wrong Address,,,,1976,,0,,,
0.609722222,CNR6872811335,Canceled by Driver,CID164518,Prime Sedan,Kengeri,Basavanagudi,,,,Personal & Car related issue,,,300,,0,,,
0.324305556,CNR5251681205,Canceled by Driver,CID680745,Prime Sedan,Kammanahalli,Kadugodi,,,,Personal & Car related issue,,,481,,0,,,
0.911111111,CNR8716642152,Success,CID142550,Auto,Langford Town,Marathahalli,287,60,,,No,,428,Cash,4,4.2,4.6,
0.606944444,CNR5783886723,Success,CID239195,Auto,Hosur Road,Yelahanka,84,50,,,No,,472,Cash,3,3.2,4,
0.672916667,CNR8159449742,Success,CID544774,Prime SUV,Electronic City,BTM Layout,259,35,,,No,,295,Cash,14,4.7,4.9,
0.891666667,CNR2253645053,Canceled by Customer,CID174221,Prime Plus,Indiranagar,Marathahalli,,,AC is Not working,,,,344,,0,,,
0.065277778,CNR5560334699,Success,CID762560,Prime Plus,Tumkur Road,Hulimavu,217,115,,,No,,334,Cash,17,3.2,3.5,
0.790972222,CNR5522725338,Canceled by Driver,CID356460,Bike,Tumkur Road,Koramangala,,,,Personal & Car related issue,,,136,,0,,,
0.086805556,CNR6000857955,Success,CID453100,Bike,Ramamurthy Nagar,Electronic City,231,120,,,No,,461,UPI,30,3.4,3.4,
0.602777778,CNR1369081867,Success,CID128434,Prime SUV,Vijayanagar,Marathahalli,35,145,,,No,,926,Cash,39,3.6,4.7,
0.518055556,CNR1974423704,Success,CID253826,eBike,Bannerghatta Road,JP Nagar,77,120,,,No,,2271,UPI,40,3.3,3.2,
0.029861111,CNR2169578921,Canceled by Customer,CID786481,Prime SUV,Chickpet,Frazer Town,,,Driver is not moving towards pickup location,,,,425,,0,,,
0.639583333,CNR5628102327,Canceled by Customer,CID579284,Prime Plus,Varthur,JP Nagar,,,AC is Not working,,,,332,,0,,,
0.223611111,CNR2787534888,Success,CID307822,Prime Plus,Chamarajpet,Ramamurthy Nagar,70,55,,,No,,854,Cash,14,4.2,3.3,
0.536805556,CNR5498927227,Driver Not Found,CID453438,Prime Plus,Marathahalli,Tumkur Road,,,,,,,164,,0,,,
0.306944444,CNR4048062503,Driver Not Found,CID255866,eBike,Hennur,Nagarbhavi,,,,,,,335,,0,,,
0.322916667,CNR2054127194,Success,CID795308,eBike,Sarjapur Road,Cox Town,42,55,,,No,,176,Cash,28,3.7,3.9,
0.61875,CNR8803996047,Success,CID421696,Prime Plus,Langford Town,Varthur,259,25,,,No,,812,UPI,4,3.1,4.9,
0.018055556,CNR7040413561,Success,CID681251,Prime Plus,Marathahalli,Banashankari,231,50,,,No,,170,Credit Card,21,3.2,4.3,
0.469444444,CNR3944191068,Canceled by Customer,CID199162,Prime Plus,Rajarajeshwari Nagar,Banashankari,,,Driver asked to cancel,,,,500,,0,,,
0.18125,CNR7352918754,Success,CID974935,eBike,Chickpet,Magadi Road,119,30,,,Yes,Customer Demand,679,Cash,13,3.4,4.5,
0.078472222,CNR2500917132,Canceled by Driver,CID211770,Prime Plus,Devanahalli,Kammanahalli,,,,Customer related issue,,,798,,0,,,
0.166666667,CNR8065183387,Success,CID303639,eBike,Tumkur Road,HSR Layout,175,45,,,No,,110,UPI,41,3.3,3,
0.822916667,CNR7264508594,Canceled by Driver,CID492027,Bike,Cox Town,Sarjapur Road,,,,Personal & Car related issue,,,409,,0,,,
0.086111111,CNR2512210226,Success,CID754533,Mini,Indiranagar,Langford Town,308,25,,,No,,449,UPI,5,4,3.9,
0.247222222,CNR8763891601,Success,CID988709,Bike,KR Puram,Vijayanagar,294,95,,,No,,256,Cash,46,3.1,4.5,
0.596527778,CNR1642367736,Canceled by Driver,CID623905,eBike,Kengeri,Kadugodi,,,,More than permitted people in there,,,210,,0,,,
0.204166667,CNR1671545162,Driver Not Found,CID222852,Prime Sedan,Yeshwanthpur,Padmanabhanagar,,,,,,,1694,,0,,,
0.440277778,CNR8601779055,Success,CID796856,Bike,MG Road,Sahakar Nagar,42,85,,,No,,673,Cash,4,4.3,4.5,
0.088888889,CNR3683876806,Success,CID952677,Prime SUV,Basavanagudi,Yelahanka,77,115,,,No,,320,UPI,12,3.3,4.8,
0.614583333,CNR8731273567,Success,CID632392,Bike,Basavanagudi,KR Puram,259,25,,,No,,157,Cash,12,3.4,3.7,
0.585416667,CNR5926542403,Success,CID622181,Auto,Magadi Road,Hebbal,49,90,,,No,,496,Cash,4,4.9,5,
0.176388889,CNR8791604157,Success,CID853596,Auto,Hosur Road,Yelahanka,49,140,,,No,,258,Cash,5,4.5,4.9,
0.506944444,CNR9386198800,Canceled by Customer,CID983830,Prime Sedan,KR Puram,Koramangala,,,Driver is not moving towards pickup location,,,,332,,0,,,
0.559027778,CNR3993873975,Canceled by Customer,CID901647,Bike,Banashankari,KR Puram,,,Driver is not moving towards pickup location,,,,141,,0,,,
0.736805556,CNR9468662392,Success,CID535716,Prime Sedan,Langford Town,Magadi Road,266,110,,,No,,390,UPI,15,4,4.4,
0.505555556,CNR2647405863,Canceled by Driver,CID424664,Mini,Tumkur Road,Frazer Town,,,,More than permitted people in there,,,1536,,0,,,
0.9,CNR1880847170,Success,CID134633,Prime SUV,Varthur,Nagarbhavi,35,130,,,No,,179,Cash,33,4.1,3.4,
0.470138889,CNR4379765654,Driver Not Found,CID135921,Prime Sedan,Kadugodi,Padmanabhanagar,,,,,,,268,,0,,,
0.484722222,CNR4026044968,Driver Not Found,CID918415,Bike,Hennur,Banashankari,,,,,,,168,,0,,,
0.572222222,CNR6329470090,Canceled by Driver,CID505988,Bike,KR Puram,HSR Layout,,,,Customer related issue,,,187,,0,,,
0.017361111,CNR7620674971,Success,CID805626,Mini,Banashankari,Rajarajeshwari Nagar,98,50,,,No,,386,Cash,47,3.8,4.6,
0.882638889,CNR6045005709,Success,CID250435,Mini,Ulsoor,HSR Layout,238,60,,,No,,124,Cash,2,4.1,4.2,
0.89375,CNR8486139425,Success,CID288207,eBike,Mysore Road,Ulsoor,301,135,,,No,,450,UPI,20,4.9,3.8,
0.6125,CNR7503869981,Canceled by Customer,CID702454,Bike,Yeshwanthpur,Yeshwanthpur,,,Driver asked to cancel,,,,200,,0,,,
0.048611111,CNR3176736342,Canceled by Customer,CID656665,Mini,Tumkur Road,Kadugodi,,,Driver asked to cancel,,,,324,,0,,,
0.823611111,CNR5953689919,Success,CID906242,eBike,Magadi Road,Ulsoor,280,35,,,No,,654,Cash,15,4.7,3.5,
0.615972222,CNR2711852142,Success,CID528226,eBike,Marathahalli,Sarjapur Road,196,120,,,No,,765,Debit Card,47,3.3,3.7,
0.367361111,CNR9287761944,Success,CID810551,Mini,Majestic,Cox Town,56,130,,,No,,310,UPI,46,4.9,5,
0.115277778,CNR6003007231,Success,CID831381,Prime SUV,Padmanabhanagar,Vijayanagar,91,55,,,No,,1627,Cash,12,4.9,3.2,
0.844444444,CNR6495314019,Canceled by Customer,CID537855,Auto,Mysore Road,Peenya,,,Driver is not moving towards pickup location,,,,2089,,0,,,
0.0875,CNR4695693634,Success,CID628024,Mini,Cox Town,Mysore Road,133,30,,,No,,1967,UPI,36,4.7,3.5,
0.806944444,CNR7220602272,Driver Not Found,CID689340,Prime SUV,Hebbal,Marathahalli,,,,,,,341,,0,,,
0.649305556,CNR8711905622,Success,CID200631,Mini,Yeshwanthpur,Shantinagar,182,85,,,No,,956,Cash,43,4.7,5,
0.753472222,CNR1403524884,Canceled by Driver,CID158353,eBike,Nagarbhavi,Whitefield,,,,Personal & Car related issue,,,600,,0,,,
0.827083333,CNR9224989457,Success,CID546631,Prime Plus,Hosur Road,Shivajinagar,224,30,,,No,,775,Cash,22,3.8,4.2,
0.694444444,CNR6345269250,Driver Not Found,CID852066,Auto,Chamarajpet,Langford Town,,,,,,,348,,0,,,
0.399305556,CNR5670432023,Success,CID640295,Bike,Malleshwaram,Hennur,84,50,,,No,,607,Cash,31,3.9,4,
0.658333333,CNR4114636391,Success,CID614929,Prime SUV,Ramamurthy Nagar,Magadi Road,273,60,,,No,,602,Cash,1,4.7,3.2,
0.706944444,CNR5582842368,Success,CID696966,Prime Plus,BTM Layout,Bellandur,294,95,,,No,,167,UPI,1,4.1,4,
0.413888889,CNR1975313283,Canceled by Driver,CID571003,Prime SUV,Jayanagar,Mysore Road,,,,Customer was coughing/sick,,,493,,0,,,
0.374305556,CNR2475130295,Success,CID942695,Mini,Hennur,Chamarajpet,140,45,,,No,,520,UPI,16,4.6,4.5,
0.870138889,CNR7572599002,Success,CID449704,Mini,Basavanagudi,Yelahanka,112,40,,,No,,2222,Cash,2,3.5,3.8,
0.340972222,CNR1400640797,Success,CID801330,Prime Sedan,Kengeri,Ramamurthy Nagar,224,120,,,No,,638,UPI,31,3.9,4.1,
0.861805556,CNR5267716218,Driver Not Found,CID586895,Bike,Hennur,Bannerghatta Road,,,,,,,2336,,0,,,
0.513888889,CNR1349280757,Canceled by Customer,CID463940,Prime Sedan,HSR Layout,Frazer Town,,,Change of plans,,,,467,,0,,,
0.847222222,CNR8783605198,Canceled by Driver,CID964478,Mini,Banashankari,Mysore Road,,,,Customer was coughing/sick,,,2412,,0,,,
0.565972222,CNR5873551656,Success,CID778518,Prime SUV,Indiranagar,Vijayanagar,259,30,,,No,,245,Debit Card,39,3.8,4.1,
0.068055556,CNR8855444957,Success,CID918622,Bike,Hebbal,Padmanabhanagar,245,80,,,No,,393,Cash,22,3,3.8,
0.322222222,CNR7672106052,Success,CID539191,Bike,Yeshwanthpur,Bellandur,91,145,,,No,,159,UPI,41,3.1,4.3,
0.261805556,CNR9155023163,Driver Not Found,CID157707,Prime Plus,Cox Town,Hulimavu,,,,,,,257,,0,,,
0.918055556,CNR7209183787,Canceled by Customer,CID762179,Prime Plus,Bannerghatta Road,Mysore Road,,,Driver asked to cancel,,,,464,,0,,,
0.047222222,CNR9201801850,Success,CID699310,Prime Sedan,Marathahalli,Vijayanagar,91,45,,,No,,153,Cash,22,3.5,3.8,
0.036805556,CNR1958870257,Success,CID986205,Bike,Shantinagar,Vijayanagar,84,40,,,No,,267,Cash,22,4.3,5,
0.039583333,CNR5815010795,Success,CID669406,Prime SUV,Vijayanagar,Ramamurthy Nagar,196,50,,,Yes,Customer Demand,102,UPI,16,3.6,3.5,
0.650694444,CNR7345674545,Success,CID431080,Prime Sedan,Varthur,Tumkur Road,182,45,,,No,,285,UPI,6,3.5,3.2,
0.988888889,CNR1497254958,Canceled by Driver,CID418507,Auto,Mysore Road,Malleshwaram,,,,Customer related issue,,,204,,0,,,
0.272916667,CNR4749399803,Canceled by Customer,CID266355,Prime Sedan,Mysore Road,Rajajinagar,,,Change of plans,,,,786,,0,,,
0.564583333,CNR6867211769,Canceled by Driver,CID698954,Prime Plus,Sarjapur Road,Sahakar Nagar,,,,More than permitted people in there,,,801,,0,,,
0.188194444,CNR6007765462,Canceled by Driver,CID766987,Bike,Varthur,Shivajinagar,,,,More than permitted people in there,,,227,,0,,,
0.839583333,CNR4832126285,Success,CID248752,Mini,Mysore Road,Varthur,210,115,,,No,,478,Cash,17,3.9,3.4,
0.206944444,CNR9317424746,Success,CID762031,Auto,Koramangala,Devanahalli,98,30,,,No,,239,Cash,3,3.4,3.2,
0.728472222,CNR4964834346,Success,CID722803,eBike,Kengeri,KR Puram,35,30,,,No,,388,Cash,31,3.1,4.1,
0.111111111,CNR8694619268,Success,CID192895,Prime SUV,Jayanagar,Shivajinagar,42,65,,,No,,942,Cash,18,4.1,3.7,
0.345833333,CNR7855771695,Success,CID467663,Prime Sedan,Nagarbhavi,Yelahanka,196,60,,,No,,2787,Cash,46,3.1,3.5,
0.209722222,CNR4445608158,Success,CID771373,Auto,Varthur,Rajajinagar,280,130,,,No,,137,Credit Card,11,3.6,4,
0.25625,CNR2390298946,Success,CID957422,Prime Plus,Jayanagar,Whitefield,259,145,,,No,,168,UPI,36,4.4,4.7,
0.141666667,CNR5222640415,Canceled by Driver,CID746097,Auto,Banashankari,Sahakar Nagar,,,,More than permitted people in there,,,743,,0,,,
0.216666667,CNR6608343976,Success,CID899821,Prime Plus,Hebbal,Yelahanka,112,70,,,No,,365,UPI,42,4.2,3.6,
0.095833333,CNR2116860343,Driver Not Found,CID218869,Prime SUV,Banashankari,Majestic,,,,,,,323,,0,,,
0.122222222,CNR9778276855,Canceled by Driver,CID117433,eBike,Kadugodi,Devanahalli,,,,Customer related issue,,,139,,0,,,
0.329166667,CNR9678713539,Success,CID782883,Prime SUV,Marathahalli,Hosur Road,224,105,,,No,,440,Cash,29,3.4,4.9,
0.542361111,CNR5699859676,Success,CID950748,Auto,Vijayanagar,Kadugodi,280,60,,,No,,379,Cash,5,3.1,3.6,
0.488194444,CNR8678164939,Canceled by Customer,CID527446,Auto,JP Nagar,Shivajinagar,,,Driver asked to cancel,,,,144,,0,,,
0.975,CNR5848350765,Success,CID604003,Mini,Sahakar Nagar,Marathahalli,112,25,,,No,,436,Cash,44,4.2,4.6,
0.8,CNR7298562203,Driver Not Found,CID533324,Prime Sedan,Varthur,Electronic City,,,,,,,766,,0,,,
0.140972222,CNR6409292778,Canceled by Customer,CID568036,Prime SUV,Kadugodi,Tumkur Road,,,Driver asked to cancel,,,,348,,0,,,
0.019444444,CNR4404910089,Success,CID783068,Mini,Vijayanagar,Hennur,238,75,,,No,,820,Cash,32,4.7,3.2,
0.430555556,CNR2365398269,Driver Not Found,CID964961,Prime Sedan,Electronic City,Rajajinagar,,,,,,,109,,0,,,
0.599305556,CNR4754231492,Success,CID166904,Bike,Rajajinagar,Hulimavu,273,55,,,No,,398,Credit Card,6,4.6,3.1,
0.641666667,CNR9641421270,Success,CID700731,Prime Sedan,Chamarajpet,KR Puram,217,140,,,No,,695,UPI,2,3.3,4.2,
0.759722222,CNR9609140229,Canceled by Customer,CID548434,Prime Plus,Kengeri,Majestic,,,Driver is not moving towards pickup location,,,,359,,0,,,
0.315972222,CNR6775218386,Canceled by Driver,CID648721,Bike,Kammanahalli,BTM Layout,,,,Customer related issue,,,885,,0,,,
0.020138889,CNR6374840775,Canceled by Customer,CID797816,Bike,Shivajinagar,Bellandur,,,Change of plans,,,,371,,0,,,
0.739583333,CNR5355996546,Success,CID571744,eBike,Sarjapur Road,Shantinagar,266,50,,,No,,150,Cash,9,4.7,3.5,
0.81875,CNR9339060334,Success,CID203466,Prime Sedan,Richmond Town,Shantinagar,196,115,,,No,,322,Credit Card,7,3.2,3,
0.814583333,CNR5836101942,Success,CID528910,Bike,JP Nagar,Basavanagudi,175,140,,,No,,2265,UPI,42,4.2,3.4,
0.510416667,CNR5857286647,Success,CID713897,Prime Sedan,Banashankari,Richmond Town,154,90,,,No,,207,Cash,46,3.1,3.2,
0.488888889,CNR2516178224,Success,CID356000,Bike,Marathahalli,Magadi Road,105,130,,,No,,630,UPI,37,4,3.2,
0.707638889,CNR5408243528,Canceled by Customer,CID422059,Bike,Hosur Road,Hennur,,,Driver asked to cancel,,,,1915,,0,,,
0.953472222,CNR4599449178,Success,CID521075,Prime SUV,Koramangala,Shivajinagar,196,135,,,Yes,Customer Demand,813,Cash,21,4.5,3.9,
0.472222222,CNR8163125914,Canceled by Driver,CID699410,Mini,MG Road,Peenya,,,,Customer related issue,,,843,,0,,,
0.607638889,CNR8408733005,Canceled by Driver,CID443031,eBike,Magadi Road,Jayanagar,,,,Personal & Car related issue,,,335,,0,,,
0.309722222,CNR8176217018,Canceled by Driver,CID467241,Prime Sedan,Indiranagar,Frazer Town,,,,More than permitted people in there,,,945,,0,,,
0.3375,CNR8647135112,Canceled by Driver,CID959617,Mini,Yelahanka,Ulsoor,,,,Personal & Car related issue,,,326,,0,,,
0.170138889,CNR9191911160,Success,CID529032,Prime SUV,Bannerghatta Road,Devanahalli,154,45,,,No,,445,UPI,35,4,4.7,
0,CNR6022124331,Canceled by Customer,CID941568,eBike,Devanahalli,Tumkur Road,,,Driver asked to cancel,,,,2388,,0,,,
0.724305556,CNR7577975979,Canceled by Customer,CID834037,Prime SUV,Padmanabhanagar,Koramangala,,,AC is Not working,,,,181,,0,,,
0.115972222,CNR1548969411,Success,CID310992,eBike,KR Puram,Basavanagudi,210,80,,,No,,235,Cash,27,3.3,4.2,
0.033333333,CNR3678662878,Canceled by Driver,CID847109,eBike,JP Nagar,HSR Layout,,,,Customer was coughing/sick,,,207,,0,,,
0.995833333,CNR9503358882,Canceled by Driver,CID157152,Bike,Sarjapur Road,Jayanagar,,,,More than permitted people in there,,,622,,0,,,
0.756944444,CNR6820869733,Canceled by Customer,CID879135,Prime Sedan,Peenya,Peenya,,,Change of plans,,,,994,,0,,,
0.468055556,CNR7825991393,Success,CID191260,Auto,RT Nagar,Tumkur Road,56,70,,,No,,279,Cash,16,3.1,4.2,
0.475,CNR9467197030,Success,CID445711,Prime Plus,Chamarajpet,Shivajinagar,196,90,,,No,,190,UPI,36,4,4.6,
0.640972222,CNR8947815950,Success,CID237025,eBike,Whitefield,Richmond Town,105,105,,,No,,2289,UPI,39,3.1,4,
0.556944444,CNR3239967223,Success,CID121313,Auto,KR Puram,Magadi Road,287,75,,,No,,315,Cash,6,3.3,4.5,
0.359027778,CNR6884381128,Canceled by Customer,CID194223,Bike,Kengeri,Marathahalli,,,AC is Not working,,,,209,,0,,,
0.538194444,CNR4852051674,Driver Not Found,CID931512,Prime Sedan,Sarjapur Road,Bellandur,,,,,,,724,,0,,,
0.377083333,CNR9727082154,Success,CID954140,eBike,Hebbal,Majestic,84,50,,,No,,423,Cash,18,3.7,4.9,
0.623611111,CNR8308681095,Driver Not Found,CID405734,Auto,Chickpet,Indiranagar,,,,,,,222,,0,,,
0.290972222,CNR6833603387,Success,CID359044,Prime Plus,RT Nagar,Chamarajpet,182,60,,,Yes,Other Issue,360,Credit Card,45,4.8,3.1,
0.620833333,CNR4874848952,Canceled by Customer,CID466836,Bike,Magadi Road,Mysore Road,,,AC is Not working,,,,412,,0,,,
0.704166667,CNR1789683187,Success,CID319816,Bike,Frazer Town,Cox Town,189,90,,,No,,685,Cash,46,3.7,4.9,
0.382638889,CNR2361430651,Canceled by Driver,CID390285,Prime Plus,Banashankari,Tumkur Road,,,,Personal & Car related issue,,,306,,0,,,
0.611111111,CNR7410841462,Success,CID769171,eBike,MG Road,KR Puram,266,100,,,Yes,Vehicle Breakdown,2023,UPI,7,4,5,
0.520138889,CNR1060893610,Canceled by Customer,CID762691,Prime SUV,Frazer Town,Jayanagar,,,Driver asked to cancel,,,,1726,,0,,,
0.134722222,CNR8041167737,Driver Not Found,CID419926,Bike,Chamarajpet,Bellandur,,,,,,,256,,0,,,
0.170833333,CNR8393020459,Success,CID904188,Prime Plus,Tumkur Road,BTM Layout,119,120,,,No,,121,Cash,42,4.2,5,
0.053472222,CNR2479859794,Success,CID585468,Prime SUV,Yelahanka,Electronic City,301,140,,,No,,815,Cash,27,3.1,3.3,
0.828472222,CNR5094376567,Canceled by Driver,CID919571,eBike,Devanahalli,Marathahalli,,,,Personal & Car related issue,,,246,,0,,,
0.504166667,CNR1893201508,Success,CID942177,Mini,HSR Layout,HSR Layout,294,55,,,No,,274,Cash,1,3.6,4.5,
0.457638889,CNR5602793736,Canceled by Driver,CID254202,Mini,Hosur Road,Chamarajpet,,,,Customer related issue,,,804,,0,,,
0.057638889,CNR6492506630,Success,CID358812,Prime SUV,Whitefield,Bellandur,210,45,,,No,,257,Cash,32,3.2,4.8,
0.6875,CNR1482689284,Success,CID955778,Bike,Majestic,Chickpet,42,115,,,No,,382,Cash,44,3.7,4.2,
0.331944444,CNR3954408054,Driver Not Found,CID922551,eBike,Electronic City,Rajarajeshwari Nagar,,,,,,,710,,0,,,
0.169444444,CNR1970834582,Success,CID701711,Auto,Richmond Town,Tumkur Road,98,50,,,No,,394,Cash,15,4.5,4,
0.660416667,CNR6100333384,Canceled by Customer,CID446949,Prime SUV,Cox Town,Indiranagar,,,Driver asked to cancel,,,,204,,0,,,
0.117361111,CNR7946098920,Driver Not Found,CID688309,Bike,Ramamurthy Nagar,Bellandur,,,,,,,383,,0,,,
0.129166667,CNR4010359416,Canceled by Driver,CID802780,eBike,Mysore Road,Vijayanagar,,,,More than permitted people in there,,,859,,0,,,
0.248611111,CNR2552679255,Success,CID507686,Prime Sedan,MG Road,Tumkur Road,182,40,,,No,,951,Cash,29,3.1,3.4,
0.028472222,CNR1713082966,Canceled by Driver,CID218624,Bike,Sarjapur Road,Bellandur,,,,Customer related issue,,,149,,0,,,
0.235416667,CNR4852403475,Success,CID288177,eBike,Peenya,Indiranagar,56,100,,,No,,481,UPI,3,3,3.1,
0.400694444,CNR7200381295,Success,CID519129,Prime SUV,Rajarajeshwari Nagar,Frazer Town,140,110,,,No,,476,Cash,30,4,4.7,
0.857638889,CNR3511171067,Canceled by Customer,CID672958,Prime SUV,Kadugodi,BTM Layout,,,Change of plans,,,,321,,0,,,
0.310416667,CNR5008119771,Success,CID339418,Bike,Majestic,Peenya,147,130,,,No,,130,Cash,6,4.6,3.2,
0.395833333,CNR9246115840,Success,CID479702,Prime Plus,Richmond Town,Peenya,301,40,,,No,,717,Cash,47,3.4,4.4,
0.827777778,CNR2277209569,Driver Not Found,CID571964,Bike,Yeshwanthpur,Rajajinagar,,,,,,,476,,0,,,
0.977777778,CNR3812819228,Canceled by Customer,CID532494,Prime SUV,Langford Town,Chickpet,,,Driver is not moving towards pickup location,,,,368,,0,,,
0.058333333,CNR9967062411,Success,CID518194,Prime Sedan,Sahakar Nagar,Majestic,217,120,,,No,,482,UPI,37,3.4,3.5,
0.131944444,CNR8887547051,Driver Not Found,CID826019,Auto,Vijayanagar,Padmanabhanagar,,,,,,,464,,0,,,
0.28125,CNR8801010699,Canceled by Customer,CID179020,Auto,Shantinagar,Frazer Town,,,Driver asked to cancel,,,,659,,0,,,
0.420833333,CNR3721423408,Success,CID841748,Auto,Yeshwanthpur,Kadugodi,231,70,,,No,,430,Cash,14,3.1,4.6,
0.782638889,CNR6443801022,Success,CID407267,Prime Sedan,MG Road,Hebbal,84,120,,,No,,204,UPI,31,4.1,4.2,
0.549305556,CNR3129276205,Success,CID213270,Auto,Electronic City,Koramangala,280,130,,,No,,451,Credit Card,17,4.7,3.5,
0.463888889,CNR5951102569,Success,CID777599,eBike,Shivajinagar,Rajajinagar,56,110,,,No,,438,Cash,9,4.5,3.1,
0.757638889,CNR8112837408,Success,CID146227,Mini,Malleshwaram,Marathahalli,224,30,,,No,,493,Cash,34,4.1,3.5,
0.591666667,CNR1377247188,Success,CID416059,Bike,Majestic,Hulimavu,252,75,,,No,,349,UPI,11,4.7,4.3,
0.768055556,CNR7198192150,Canceled by Driver,CID810870,Prime Plus,Tumkur Road,Hennur,,,,More than permitted people in there,,,856,,0,,,
0.627083333,CNR4296524286,Driver Not Found,CID604269,Prime SUV,Kammanahalli,Kengeri,,,,,,,234,,0,,,
0.320833333,CNR1493194468,Success,CID376612,eBike,KR Puram,Marathahalli,301,35,,,No,,391,Cash,33,4.2,5,
0.281944444,CNR3204123089,Success,CID865131,Mini,Peenya,HSR Layout,70,25,,,No,,444,Cash,38,4.8,3,
0.964583333,CNR2982785360,Canceled by Driver,CID104136,Bike,Chickpet,Basavanagudi,,,,Personal & Car related issue,,,457,,0,,,
0.748611111,CNR7809779856,Canceled by Driver,CID628231,Bike,BTM Layout,Malleshwaram,,,,Customer related issue,,,170,,0,,,
0.961111111,CNR6408281861,Success,CID474636,eBike,Shantinagar,JP Nagar,147,25,,,No,,110,UPI,8,3.7,3.9,
0.319444444,CNR3580396956,Success,CID640219,Prime Plus,Rajarajeshwari Nagar,Langford Town,126,90,,,No,,734,Cash,33,3.8,4.4,
0.384027778,CNR6318281162,Canceled by Customer,CID254612,Prime Sedan,Nagarbhavi,Sarjapur Road,,,Driver is not moving towards pickup location,,,,882,,0,,,
0.983333333,CNR7360853265,Success,CID498676,Bike,Banashankari,Peenya,98,55,,,No,,190,Cash,42,4.7,4.9,
0.818055556,CNR1896699131,Success,CID229978,Mini,Majestic,Majestic,273,85,,,No,,398,UPI,6,3.7,4.3,
0.743055556,CNR9772522655,Success,CID438102,Auto,Varthur,Richmond Town,140,80,,,No,,1513,Cash,9,3.4,4,
0.576388889,CNR1262847447,Success,CID435387,Prime Sedan,Shantinagar,Marathahalli,63,80,,,No,,921,Cash,47,4.9,4,
